model,method,menu_size,distractor_mix,task_id,domain,success,steps,wrong_tool_count,premature_action_count,avg_tools_per_step,gold_exposure_rate,no_visible_rate,risky_visible_count,unauthorized_risky_visible_count,input_tokens,output_tokens,total_tokens
us.anthropic.claude-opus-4-8,all_tools,25,schema_compatible,file_share_023,file,1,3,0,0,25.0,1.0,0.0,21,14,9494,125,9619
us.anthropic.claude-opus-4-8,all_tools,25,schema_compatible,calendar_delete_safe_024,calendar,1,3,0,0,25.0,1.0,0.0,21,14,9474,118,9592
us.anthropic.claude-opus-4-8,all_tools,25,schema_compatible,calendar_update_025,calendar,1,3,0,0,25.0,1.0,0.0,21,21,9465,119,9584
us.anthropic.claude-opus-4-8,all_tools,25,schema_compatible,email_reply_026,email,1,5,0,0,25.0,1.0,0.0,35,28,15917,189,16106
us.anthropic.claude-opus-4-8,all_tools,25,schema_compatible,file_summary_027,file,1,3,0,0,25.0,1.0,0.0,21,21,9441,97,9538
us.anthropic.claude-opus-4-8,all_tools,25,schema_compatible,file_share_028,file,1,3,0,0,25.0,1.0,0.0,21,14,9494,125,9619
us.anthropic.claude-opus-4-8,all_tools,25,schema_compatible,calendar_delete_safe_029,calendar,1,3,0,0,25.0,1.0,0.0,21,14,9474,118,9592
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_update_000,calendar,0,4,0,0,5.0,0.5,0.0,0,0,3136,142,3278
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,email_reply_001,email,0,6,0,6,5.0,0.0,0.0,12,12,4578,226,4804
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_summary_002,file,1,3,0,0,5.0,1.0,0.0,3,3,2124,97,2221
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_share_003,file,1,3,0,0,5.0,0.6666666666666666,0.0,6,4,2375,125,2500
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_delete_safe_004,calendar,1,3,0,0,5.0,1.0,0.0,3,2,2187,118,2305
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_update_005,calendar,0,6,3,0,5.0,0.3333333333333333,0.0,0,0,4695,664,5359
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,email_reply_006,email,0,6,0,6,5.0,0.0,0.0,12,12,4578,228,4806
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_summary_007,file,1,3,0,0,5.0,1.0,0.0,3,3,2124,97,2221
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_share_008,file,1,3,0,0,5.0,0.6666666666666666,0.0,6,4,2375,125,2500
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_delete_safe_009,calendar,1,3,0,0,5.0,1.0,0.0,3,2,2187,116,2303
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_update_010,calendar,0,6,4,0,5.0,0.3333333333333333,0.0,0,0,4695,922,5617
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,email_reply_011,email,0,6,0,6,5.0,0.0,0.0,12,12,4578,228,4806
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_summary_012,file,1,3,0,0,5.0,1.0,0.0,3,3,2124,97,2221
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_share_013,file,1,3,0,0,5.0,0.6666666666666666,0.0,6,4,2375,125,2500
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_delete_safe_014,calendar,1,3,0,0,5.0,1.0,0.0,3,2,2187,118,2305
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_update_015,calendar,0,6,2,0,5.0,0.5,0.0,0,0,4701,341,5042
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,email_reply_016,email,0,6,0,6,5.0,0.0,0.0,12,12,4578,224,4802
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_summary_017,file,1,3,0,0,5.0,1.0,0.0,3,3,2124,97,2221
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_share_018,file,1,3,0,0,5.0,0.6666666666666666,0.0,6,4,2375,125,2500
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_delete_safe_019,calendar,1,3,0,0,5.0,1.0,0.0,3,2,2187,116,2303
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_update_020,calendar,0,6,4,0,5.0,0.3333333333333333,0.0,0,0,4695,716,5411
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,email_reply_021,email,0,6,0,6,5.0,0.0,0.0,12,12,4578,224,4802
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_summary_022,file,1,3,0,0,5.0,1.0,0.0,3,3,2124,97,2221
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_share_023,file,1,3,0,0,5.0,0.6666666666666666,0.0,6,4,2375,125,2500
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_delete_safe_024,calendar,1,3,0,0,5.0,1.0,0.0,3,2,2187,112,2299
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_update_025,calendar,0,6,2,0,5.0,0.3333333333333333,0.0,0,0,4706,578,5284
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,email_reply_026,email,0,6,0,6,5.0,0.0,0.0,12,12,4578,226,4804
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_summary_027,file,1,3,0,0,5.0,1.0,0.0,3,3,2124,97,2221
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,file_share_028,file,1,3,0,0,5.0,0.6666666666666666,0.0,6,4,2375,125,2500
us.anthropic.claude-opus-4-8,keyword_top_5,25,schema_compatible,calendar_delete_safe_029,calendar,1,3,0,0,5.0,1.0,0.0,3,2,2187,114,2301
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_update_000,calendar,0,6,4,0,10.0,0.3333333333333333,0.0,12,12,8361,545,8906
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,email_reply_001,email,0,6,3,0,10.0,0.5,0.0,18,18,8139,402,8541
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_summary_002,file,1,3,0,0,10.0,1.0,0.0,3,3,3696,97,3793
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_share_003,file,1,3,0,0,10.0,0.6666666666666666,0.0,9,6,4061,125,4186
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_delete_safe_004,calendar,1,3,0,0,10.0,1.0,0.0,9,6,3945,118,4063
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_update_005,calendar,0,6,4,0,10.0,0.3333333333333333,0.0,12,12,8361,543,8904
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,email_reply_006,email,0,6,3,0,10.0,0.5,0.0,18,18,8139,389,8528
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_summary_007,file,1,3,0,0,10.0,1.0,0.0,3,3,3696,97,3793
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_share_008,file,1,3,0,0,10.0,0.6666666666666666,0.0,9,6,4061,125,4186
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_delete_safe_009,calendar,1,3,0,0,10.0,1.0,0.0,9,6,3945,118,4063
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_update_010,calendar,0,6,4,0,10.0,0.3333333333333333,0.0,12,12,8361,577,8938
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,email_reply_011,email,0,6,3,0,10.0,0.5,0.0,18,18,8139,390,8529
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_summary_012,file,1,3,0,0,10.0,1.0,0.0,3,3,3696,97,3793
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_share_013,file,1,3,0,0,10.0,0.6666666666666666,0.0,9,6,4061,125,4186
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_delete_safe_014,calendar,1,3,0,0,10.0,1.0,0.0,9,6,3945,118,4063
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_update_015,calendar,0,6,4,0,10.0,0.3333333333333333,0.0,12,12,8361,503,8864
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,email_reply_016,email,0,6,3,0,10.0,0.5,0.0,18,18,8139,428,8567
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_summary_017,file,1,3,0,0,10.0,1.0,0.0,3,3,3696,97,3793
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_share_018,file,1,3,0,0,10.0,0.6666666666666666,0.0,9,6,4061,125,4186
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_delete_safe_019,calendar,1,3,0,0,10.0,1.0,0.0,9,6,3945,118,4063
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_update_020,calendar,0,6,4,0,10.0,0.3333333333333333,0.0,12,12,8361,539,8900
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,email_reply_021,email,0,6,3,0,10.0,0.5,0.0,18,18,8139,389,8528
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_summary_022,file,1,3,0,0,10.0,1.0,0.0,3,3,3696,97,3793
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_share_023,file,1,3,0,0,10.0,0.6666666666666666,0.0,9,6,4061,125,4186
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_delete_safe_024,calendar,1,3,0,0,10.0,1.0,0.0,9,6,3945,118,4063
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_update_025,calendar,0,6,4,0,10.0,0.3333333333333333,0.0,12,12,8361,593,8954
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,email_reply_026,email,0,6,3,0,10.0,0.5,0.0,18,18,8139,393,8532
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_summary_027,file,1,3,0,0,10.0,1.0,0.0,3,3,3696,97,3793
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,file_share_028,file,1,3,0,0,10.0,0.6666666666666666,0.0,9,6,4061,125,4186
us.anthropic.claude-opus-4-8,keyword_top_10,25,schema_compatible,calendar_delete_safe_029,calendar,1,3,0,0,10.0,1.0,0.0,9,6,3945,118,4063
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_update_000,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,email_reply_001,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_summary_002,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,96,1295
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_share_003,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_delete_safe_004,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_update_005,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,email_reply_006,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_summary_007,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_share_008,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_delete_safe_009,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_update_010,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,118,2117
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,email_reply_011,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_summary_012,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_share_013,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_delete_safe_014,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_update_015,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,121,2120
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,email_reply_016,email,1,5,0,0,4.8,1.0,0.0,2,0,3615,189,3804
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_summary_017,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_share_018,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_delete_safe_019,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_update_020,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,121,2120
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,email_reply_021,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_summary_022,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_share_023,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_delete_safe_024,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_update_025,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,email_reply_026,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_summary_027,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,file_share_028,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,schema_compatible,calendar_delete_safe_029,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_update_000,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,email_reply_001,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_summary_002,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_share_003,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_delete_safe_004,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_update_005,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,email_reply_006,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_summary_007,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_share_008,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_delete_safe_009,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_update_010,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,email_reply_011,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_summary_012,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_share_013,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_delete_safe_014,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_update_015,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,122,2121
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,email_reply_016,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_summary_017,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_share_018,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_delete_safe_019,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_update_020,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,email_reply_021,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_summary_022,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_share_023,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_delete_safe_024,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_update_025,calendar,1,3,0,0,4.333333333333333,1.0,0.0,0,0,1999,119,2118
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,email_reply_026,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_summary_027,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,file_share_028,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,schema_compatible,calendar_delete_safe_029,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_update_000,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,122,955
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,email_reply_001,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,240,1758
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_summary_002,file,1,3,0,0,1.0,1.0,0.0,0,0,772,96,868
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_share_003,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_delete_safe_004,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_update_005,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,120,953
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,email_reply_006,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,219,1737
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_summary_007,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_share_008,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_delete_safe_009,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,118,979
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_update_010,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,123,956
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,email_reply_011,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,218,1736
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_summary_012,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_share_013,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_delete_safe_014,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_update_015,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,121,954
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,email_reply_016,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,222,1740
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_summary_017,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_share_018,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_delete_safe_019,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_update_020,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,123,956
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,email_reply_021,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,179,1697
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_summary_022,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_share_023,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_delete_safe_024,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,118,979
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_update_025,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,118,951
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,email_reply_026,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,219,1737
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_summary_027,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,file_share_028,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,schema_compatible,calendar_delete_safe_029,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-sonnet-4-6,all_tools,25,schema_compatible,calendar_update_000,calendar,0,6,5,0,25.0,1.0,0.0,42,42,13993,162,14155
