model,method,menu_size,distractor_mix,task_id,domain,success,steps,wrong_tool_count,premature_action_count,avg_tools_per_step,gold_exposure_rate,no_visible_rate,risky_visible_count,unauthorized_risky_visible_count,input_tokens,output_tokens,total_tokens
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_summary_007,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_share_008,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_delete_safe_009,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_update_010,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,118,1581
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,email_reply_011,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_summary_012,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_share_013,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_delete_safe_014,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_update_015,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,119,1582
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,email_reply_016,email,1,6,1,0,4.833333333333333,1.0,0.0,3,0,4380,248,4628
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_summary_017,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_share_018,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_delete_safe_019,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_update_020,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,119,1582
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,email_reply_021,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_summary_022,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_share_023,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_delete_safe_024,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_update_025,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,122,1585
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,email_reply_026,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_summary_027,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,file_share_028,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,state_aware,25,cross_domain,calendar_delete_safe_029,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_update_000,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,119,1582
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,email_reply_001,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_summary_002,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_share_003,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_delete_safe_004,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_update_005,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,119,1582
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,email_reply_006,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_summary_007,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_share_008,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_delete_safe_009,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_update_010,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,112,1575
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,email_reply_011,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_summary_012,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_share_013,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_delete_safe_014,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_update_015,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,119,1582
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,email_reply_016,email,1,5,0,0,4.8,1.0,0.0,2,0,3615,189,3804
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_summary_017,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_share_018,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_delete_safe_019,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_update_020,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,119,1582
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,email_reply_021,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_summary_022,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_share_023,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_delete_safe_024,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_update_025,calendar,1,3,0,0,3.0,1.0,0.0,0,0,1463,120,1583
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,email_reply_026,email,1,5,0,0,5.0,1.0,0.0,3,0,3760,189,3949
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_summary_027,file,1,3,0,0,2.333333333333333,1.0,0.0,0,0,1199,97,1296
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,file_share_028,file,1,3,0,0,4.0,1.0,0.0,1,0,1868,125,1993
us.anthropic.claude-opus-4-8,full_causal_path,25,cross_domain,calendar_delete_safe_029,calendar,1,3,0,0,4.0,1.0,0.0,1,0,1820,118,1938
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_update_000,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,122,955
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,email_reply_001,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,233,1751
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_summary_002,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_share_003,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_delete_safe_004,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_update_005,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,120,953
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,email_reply_006,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,219,1737
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_summary_007,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_share_008,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_delete_safe_009,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_update_010,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,120,953
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,email_reply_011,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,219,1737
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_summary_012,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_share_013,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_delete_safe_014,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_update_015,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,123,956
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,email_reply_016,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,219,1737
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_summary_017,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_share_018,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_delete_safe_019,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_update_020,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,120,953
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,email_reply_021,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,237,1755
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_summary_022,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_share_023,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_delete_safe_024,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_update_025,calendar,1,3,0,0,1.0,1.0,0.0,0,0,833,120,953
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,email_reply_026,email,1,5,0,0,1.0,1.0,0.0,1,0,1518,218,1736
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_summary_027,file,1,3,0,0,1.0,1.0,0.0,0,0,772,97,869
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,file_share_028,file,1,3,0,0,1.0,1.0,0.0,1,0,876,119,995
us.anthropic.claude-opus-4-8,cmtf,25,cross_domain,calendar_delete_safe_029,calendar,1,3,0,0,1.0,1.0,0.0,1,0,861,116,977
us.anthropic.claude-sonnet-4-6,all_tools,25,cross_domain,calendar_update_000,calendar,0,6,5,0,25.0,1.0,0.0,42,42,13225,143,13368
us.anthropic.claude-sonnet-4-6,all_tools,25,cross_domain,email_reply_001,email,0,6,4,0,25.0,1.0,0.0,42,42,13329,144,13473
us.anthropic.claude-sonnet-4-6,all_tools,25,cross_domain,file_summary_002,file,1,3,0,0,25.0,1.0,0.0,21,21,6597,73,6670
us.anthropic.claude-sonnet-4-6,all_tools,25,cross_domain,file_share_003,file,1,3,0,0,25.0,1.0,0.0,21,14,6627,83,6710
